name,label,parent_id
502454,AAM Sisya,945809
549723,AAM Sonvarsha Babu,327040
678763,AAM Suhas,826110
506216,AAM Sursar Dewari,327040
279492,AAM Tanda Chhatrapati Puranpur,957548
432682,AAM Tandola,945809
960149,AAM Teeha,327040
792772,AAM Todarpur,631053
452252,AAM Vasthana,945809
876942,AAM Veerbhanpur,631053
312226,AAM Wajidpur,869724
378494,AAM/SC Badobara Khurd,330675
917778,AAM/SC Bakalpur,330675
899260,AAM/SC Banguri,330675
377166,AAM/SC Chitora,330675
449591,AAM/SC Doki,330675
582809,AAM/SC Loheta,330675
665862,AAM/SC Luhari,330675
296215,AAM/SC Nagala Patam,330675
358238,AAM/SC Sewla Ahir,330675
488478,AAM/SC Shahpur Toola,330675
631883,AAM/SC Thap Mahadwari,330675
761454,AAM/SC Tondra,330675
987021,AAM/SC- Bhanpura,330675
656236,AAM/SC/ Dhanaula Kalan,330675
5218,AAU SC,913198
56799,AD Ayar,278722
820550,AD Lamahi,278722
868735,AD PHC Alawalpur,586961
284955,AD Puwariakala,278722
627021,ADD PHC Bahadurganj 1,586961
844078,ADD PHC Bahadurganj 2,586961
106319,AIN (SC),100557
713795,AIR SC,762421
782431,AIT,299084
740546,ALI Nagar,528987
355425,AMA Darwespur (SC),783224
982684,AMA Gaygath,329327
924407,ARA SC,405472
102295,ARE Khurd SUB Center,100704
137046,ASE,109660
459106,ATA SC,605637
708147,ATA SC,884561
748391,AUR Jangal,516428
129392,AWC Malunja KD.SC,110780
241589,AWC Shirol,120390
241636,AWC Vihigao,120390
132062,Aabitgaon SC,112378
98812,Aadampur,278722
630534,Aadedhih SUB Center,371006
636454,Aadmpur,268677
407461,Aadpur,301656
164015,Aaherborgaon,116210
167706,Aaherwadi,120994
211718,Aaherwahegaon SC,128266
124274,Aakare,110096
53796,Aakaru,809009
191884,Aakeri,122096
467967,Aalampur SC,806024
52482,Aalapur (SC),783224
993173,Aalaupur,268677
195937,Aamali SC,124654
34793,Aamatinich,516428
168781,Aamba,118322
137884,Aambdave,111658
185891,Aamberi,121904
200781,Aambi SC,120725
203556,Aambvali,111658
260405,Aamchani,534527
128885,Aamgaon,110244
515668,Aamgaon SC,836319
351550,Aami SUB Center,952089
208574,Aamlad,109441
166644,Aamshi,121387
214416,Aangaon SC,119801
746581,Aanku NTR,721034
805580,Aant,58138
106332,Aant Gadhi Saura (SC),100021
818241,Aant Sant,779233
54466,Aara Khurd,650794
195712,Aarai,118079
624731,Aaraji Tendua (SC),534233
196701,Aarditara,108961
165902,Aare,121344
186685,Aare,121349
163328,Aarkhed,113600
198891,Aarogy Mandir Kokangaon,116195
198701,Aarogy Mandir Mukhed,116195
198927,Aarogy Mandir Pimplgaon NO 2,116195
198916,Aarogy Mandir Sakore MIG,116195
244046,Aasali,127921
159064,Aasangi Turk SC,111870
125504,Aasegaon SC,109756
102361,Aasu,100339
402058,Aata,692888
265858,Aaurang Nagar,188588
166512,Aawali Budruk,117783
151463,Aayee SC,117007
219054,Aayta,124243
39408,Abadi SC,284545
126600,Abadimandi,109695
126886,Abamakta SC,109279
451765,Abar SC,382937
410217,Abbaspur,836879
567685,Abbaspur SC NAG,351813
453192,Abdalpur Khas,554159
662017,Abdul Wahidganj SC,232562
172405,Abdulat-A,119781
172550,Abdulat-B,119781
300203,Abdullaganj SC,822783
644903,Abdullapur,259240
995652,Abdullapur,88043
902721,Abdullapur Laida SC,97702
728018,Abdullapur SC,349158
763234,Abdullapur SC,220242
899831,Abdulpur,215802
239742,Abegaon,126986
945901,Abhaidepur SC,922144
984844,Abhaipur,861810
482430,Abhaypur,807178
73007,Abhaypur Rampur,527956
74995,Abhaypur SC,391346
433682,Abhaypura,203669
764513,Abhayrajpur SC,550264
539211,Abhiya SC,624359
184087,Abhoda,118878
189857,Abhode KHU SC,118878
90839,Abhusha - SC,549773
323182,Abhychandpatti SC,405472
153889,Abitghar TR,109515
305727,Abupur SC,774961
610227,Acchepur,507289
156350,Achakdani SC,113058
735888,Achakwapur,815555
670662,Achal PUR SC,701498
47271,Achalganj-1-SC,63619
769632,Achalganj-2-SC,63619
918456,Achalgarh,143666
675485,Achalnagar,676397
102746,Achaloli,100268
600806,Achalpur,300264
803546,Achalpur,255192
45932,Achalpur SC,89159
926242,Achawar,747789
167628,Achegaon SC,114441
263267,Acheja,545753
914094,Achejaghat,728993
884243,Achhai SC,543935
936456,Achhar SUB Center,371006
880820,Achheja SC,525521
381628,Achhola,753298
822859,Achhramau SC,313960
759694,Achhte (SC),783224
167254,Achirne,120223
578399,Achkamau 2,548852
517824,Achkamau SC,548852
309329,Achkari SC,793084
102165,Achler SC,100329
31865,Achora SC,822783
513599,Achra Khalwara,15138
630707,Achraura,100824
711636,Achrond SC,351229
82361,Adalabad,56812
327295,Adalabad PHC SC,232562
